,org_name,repo_name,file_name,commit_message,commit_sha,issue_id,summary_issue,XCM
1371,openstack,fuel-library,deployment/puppet/openstack_tasks/manifests/openstack_network/networks.pp,"Add Ironic multitenancy support

This patch removes hardcoded type for 'baremetal' Neutron network.
Update ironic conductor config with new config option:
  * enabled_network_interfaces - list of enabled network interfaces on
    Ironic conductor
  * cleaning_network_name - name of Neutron network to be used
    during node cleaning
  * provisioning_network_name - name of Neutron network to be used
    during node provisioning

Add openrc generation task for nodes with ironic role, needed as it is
required for translation from name to uuid.

Change-Id: I63da8332cade0e76bdd687f0522bbc4c3006a68f
Related-Bug: #1588380",ee596db56ed0ac99a8edfce9155a0552d57d757f,#1588380,Track status of multitenancy support in MOS with Ironic,"deployment/puppet/openstack_tasks/manifests/openstack_network/networks.pp | Add Ironic multitenancy support

This patch removes hardcoded type for 'baremetal' Neutron network.
Update ironic conductor config with new config option:
  * enabled_network_interfaces - list of enabled network interfaces on
    Ironic conductor
  * cleaning_network_name - name of Neutron network to be used
    during node cleaning
  * provisioning_network_name - name of Neutron network to be used
    during node provisioning

Add openrc generation task for nodes with ironic role, needed as it is
required for translation from name to uuid.

Change-Id: I63da8332cade0e76bdd687f0522bbc4c3006a68f
Related-Bug: #1588380 | #1588380 | Track status of multitenancy support in MOS with Ironic"
1372,openstack,fuel-library,deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp,"Add Ironic multitenancy support

This patch removes hardcoded type for 'baremetal' Neutron network.
Update ironic conductor config with new config option:
  * enabled_network_interfaces - list of enabled network interfaces on
    Ironic conductor
  * cleaning_network_name - name of Neutron network to be used
    during node cleaning
  * provisioning_network_name - name of Neutron network to be used
    during node provisioning

Add openrc generation task for nodes with ironic role, needed as it is
required for translation from name to uuid.

Change-Id: I63da8332cade0e76bdd687f0522bbc4c3006a68f
Related-Bug: #1588380",ee596db56ed0ac99a8edfce9155a0552d57d757f,#1588380,Track status of multitenancy support in MOS with Ironic,"deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp | Add Ironic multitenancy support

This patch removes hardcoded type for 'baremetal' Neutron network.
Update ironic conductor config with new config option:
  * enabled_network_interfaces - list of enabled network interfaces on
    Ironic conductor
  * cleaning_network_name - name of Neutron network to be used
    during node cleaning
  * provisioning_network_name - name of Neutron network to be used
    during node provisioning

Add openrc generation task for nodes with ironic role, needed as it is
required for translation from name to uuid.

Change-Id: I63da8332cade0e76bdd687f0522bbc4c3006a68f
Related-Bug: #1588380 | #1588380 | Track status of multitenancy support in MOS with Ironic"
1373,openstack,fuel-library,deployment/puppet/cobbler/manifests/apache.pp,"Exclude anonymous cipher suites from Cobbler SSL configuration

The server used to be configured to support anonymous cipher suites
with no key authentication. These ciphers are highly vulnerable
to man in the middle attacks.

New configuration applies only strong cipher suites on SSL server.

Change-Id: I8ecac040a77614fd78188995a873b85c94781411
Closes-Bug: #1646761",7261e43577da1db39744c64ee0c37f2121182c1e,#1646761,"Detailed bug description:
The server is configured to support anonymous cipher suites with no key authentication. These ciphers are highly vulnerable to man in the middle attacks.


Steps to reproduce:
Negotiated with the following insecure cipher suites: 
    * TLS 1.0 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA
    * TLS 1.1 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA
    * TLS 1.2 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA



Expected results:
The following recommended configuration provides a higher level of security. This configuration is compatible with Firefox 27, Chrome 22, IE 11, Opera 14 and Safari 7. SSLv2, SSLv3, and TLSv1 protocols are not recommended in this configuration. Instead, use TLSv1.1 and TLSv1.2 protocols.

Refer to your server vendor documentation to apply the recommended cipher configuration:

ECDHE-RSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES256-GCM-SHA384:DHE-RSA-AES128-GCM-SHA256:DHE-DSS-AES128-GCM-SHA256:kEDH+AESGCM:ECDHE-RSA-AES128-SHA256:ECDHE-ECDSA-AES128-SHA256:ECDHE-RSA-AES128-SHA:ECDHE-ECDSA-AES128-SHA:ECDHE-RSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA3","deployment/puppet/cobbler/manifests/apache.pp | Exclude anonymous cipher suites from Cobbler SSL configuration

The server used to be configured to support anonymous cipher suites
with no key authentication. These ciphers are highly vulnerable
to man in the middle attacks.

New configuration applies only strong cipher suites on SSL server.

Change-Id: I8ecac040a77614fd78188995a873b85c94781411
Closes-Bug: #1646761 | #1646761 | Detailed bug description:
The server is configured to support anonymous cipher suites with no key authentication. These ciphers are highly vulnerable to man in the middle attacks.


Steps to reproduce:
Negotiated with the following insecure cipher suites: 
    * TLS 1.0 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA
    * TLS 1.1 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA
    * TLS 1.2 ciphers: 
       * TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_128_CBC_SHA

       * TLS_ECDH_anon_WITH_AES_256_CBC_SHA



Expected results:
The following recommended configuration provides a higher level of security. This configuration is compatible with Firefox 27, Chrome 22, IE 11, Opera 14 and Safari 7. SSLv2, SSLv3, and TLSv1 protocols are not recommended in this configuration. Instead, use TLSv1.1 and TLSv1.2 protocols.

Refer to your server vendor documentation to apply the recommended cipher configuration:

ECDHE-RSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES256-GCM-SHA384:DHE-RSA-AES128-GCM-SHA256:DHE-DSS-AES128-GCM-SHA256:kEDH+AESGCM:ECDHE-RSA-AES128-SHA256:ECDHE-ECDSA-AES128-SHA256:ECDHE-RSA-AES128-SHA:ECDHE-ECDSA-AES128-SHA:ECDHE-RSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA3"
1374,openstack,fuel-library,deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp,"Merge ""Fix enabled_drivers option""",9b13f574eaac8d06cf0ec96651108edb49a7caa8,,,"deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp | Merge ""Fix enabled_drivers option"" | No Issue | No Summary"
1375,openstack,fuel-library,deployment/puppet/cgroups/manifests/init.pp,"Merge ""Conform cgroups to systemd based services""",7dc2405d31d2daf3a70b8cc905ef159d3a97cb8d,,,"deployment/puppet/cgroups/manifests/init.pp | Merge ""Conform cgroups to systemd based services"" | No Issue | No Summary"
1376,openstack,fuel-library,deployment/puppet/cgroups/manifests/params.pp,"Merge ""Conform cgroups to systemd based services""",7dc2405d31d2daf3a70b8cc905ef159d3a97cb8d,,,"deployment/puppet/cgroups/manifests/params.pp | Merge ""Conform cgroups to systemd based services"" | No Issue | No Summary"
1377,openstack,fuel-library,deployment/puppet/cgroups/manifests/service.pp,"Merge ""Conform cgroups to systemd based services""",7dc2405d31d2daf3a70b8cc905ef159d3a97cb8d,,,"deployment/puppet/cgroups/manifests/service.pp | Merge ""Conform cgroups to systemd based services"" | No Issue | No Summary"
1378,openstack,fuel-library,deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp,"Fix enabled_drivers option

Upstream commit https://review.openstack.org/#/c/446925 removes
enabled_drivers option from ::ironic class, now we need to use
it from ::ironic::conductor class.

Change-Id: I1e49d6777de73a9c0267a7c982cb19253bb40e64
Closes-Bug: #1675684",b5a316b5d629e36761afb8745a00396b7a4bd0e1,#1675684,"Upstream patch https://review.openstack.org/#/c/446925 removes deprecated options for ironic, this makes noop tests fail with error:

error during compilation: Invalid parameter enabled_drivers on Class[Ironic] at /home/jenkins/workspace/master.puppet-openstack.fuel.noop/deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp:106 on node roles/ironic-conductor.pp","deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp | Fix enabled_drivers option

Upstream commit https://review.openstack.org/#/c/446925 removes
enabled_drivers option from ::ironic class, now we need to use
it from ::ironic::conductor class.

Change-Id: I1e49d6777de73a9c0267a7c982cb19253bb40e64
Closes-Bug: #1675684 | #1675684 | Upstream patch https://review.openstack.org/#/c/446925 removes deprecated options for ironic, this makes noop tests fail with error:

error during compilation: Invalid parameter enabled_drivers on Class[Ironic] at /home/jenkins/workspace/master.puppet-openstack.fuel.noop/deployment/puppet/openstack_tasks/manifests/roles/ironic_conductor.pp:106 on node roles/ironic-conductor.pp"
1379,openstack,fuel-library,deployment/puppet/fuel/manifests/iptables.pp,"Merge ""Port for distributed serialization added""",6f542cc86657f93b841194c31e100479561732b8,,,"deployment/puppet/fuel/manifests/iptables.pp | Merge ""Port for distributed serialization added"" | No Issue | No Summary"
1380,openstack,fuel-library,deployment/puppet/fuel/manifests/params.pp,"Merge ""Port for distributed serialization added""",6f542cc86657f93b841194c31e100479561732b8,,,"deployment/puppet/fuel/manifests/params.pp | Merge ""Port for distributed serialization added"" | No Issue | No Summary"
1381,openstack,puppet-ceph,manifests/init.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/init.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1382,openstack,puppet-ceph,manifests/key.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/key.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1383,openstack,puppet-ceph,manifests/keys.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/keys.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1384,openstack,puppet-ceph,manifests/mds.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/mds.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1385,openstack,puppet-ceph,manifests/mgr.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/mgr.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1386,openstack,puppet-ceph,manifests/mirror.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/mirror.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1387,openstack,puppet-ceph,manifests/mon.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/mon.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1388,openstack,puppet-ceph,manifests/mons.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/mons.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1389,openstack,puppet-ceph,manifests/osd.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/osd.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1390,openstack,puppet-ceph,manifests/osds.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/osds.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1391,openstack,puppet-ceph,manifests/repo.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/repo.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1392,openstack,puppet-ceph,manifests/rgw.pp,"Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",b0c245ccde541a63fde0564366c6a8247cf9fb4f,,,"manifests/rgw.pp | Extend parameter type validation coverage

... mainly using the common type definition from puppetlabs-stdlib.

Change-Id: I7c5c8cfda6f64b077b1077805ce5b64bdf357d50
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1393,openstack,puppet-ceph,manifests/rgw.pp,"Fix duplicate radosgw package resource

The ceph::rgw defined resource type may be used multiple times, so
we should make sure the package resource does not cause conflict.

Change-Id: Iaf6cc6b8bc7b2318cae91b3ef4f9fa2859d13c69
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",50bc84139138e9121dd46f126423d000df04593d,,,"manifests/rgw.pp | Fix duplicate radosgw package resource

The ceph::rgw defined resource type may be used multiple times, so
we should make sure the package resource does not cause conflict.

Change-Id: Iaf6cc6b8bc7b2318cae91b3ef4f9fa2859d13c69
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1394,openstack,puppet-ceph,manifests/osd.pp,"Replace a string containing only a variable

Change-Id: Iaa04102e6481d61348d8123f1e78a3db24d9f52e
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",86cd31762d0b927abd628ca554bd30e6856c77a5,,,"manifests/osd.pp | Replace a string containing only a variable

Change-Id: Iaa04102e6481d61348d8123f1e78a3db24d9f52e
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1395,openstack,puppet-ceph,manifests/pool.pp,"Rename 'tag' parameter

This conflicts with the metaparameter implemented in puppet itself.
Rename it to avoid conflict.

Change-Id: I4a862df9f64b289845b2288c544f5161fec23a49
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",aab999fe51904cf4cc4faa5a333a1f5e82f37c82,,,"manifests/pool.pp | Rename 'tag' parameter

This conflicts with the metaparameter implemented in puppet itself.
Rename it to avoid conflict.

Change-Id: I4a862df9f64b289845b2288c544f5161fec23a49
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1396,openstack,puppet-ceph,manifests/conf.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/conf.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1397,openstack,puppet-ceph,manifests/fs.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/fs.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1398,openstack,puppet-ceph,manifests/init.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/init.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1399,openstack,puppet-ceph,manifests/key.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/key.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1400,openstack,puppet-ceph,manifests/keys.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/keys.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1401,openstack,puppet-ceph,manifests/mirror.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/mirror.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1402,openstack,puppet-ceph,manifests/mon.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/mon.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1403,openstack,puppet-ceph,manifests/mons.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/mons.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1404,openstack,puppet-ceph,manifests/osd.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/osd.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1405,openstack,puppet-ceph,manifests/osds.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/osds.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1406,openstack,puppet-ceph,manifests/pool.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/pool.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1407,openstack,puppet-ceph,manifests/profile/osd.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/profile/osd.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1408,openstack,puppet-ceph,manifests/profile/params.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/profile/params.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
1409,openstack,puppet-ceph,manifests/repo.pp,"Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com>",5d8e8cbf48aa4b2ca11d20ed9c7479d759673bab,,,"manifests/repo.pp | Prepare for voxpupuli-puppet-lint-plugins

Fix new lint errors detected when full of the voxpupili lint plugins
are enabled.

Change-Id: I4ebee536b84f40b4ef742dbeb8eed8efecda7ba7
Signed-off-by: Takashi Kajinami <kajinamit@oss.nttdata.com> | No Issue | No Summary"
